Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Value
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,,,3.766888733
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Legal and accounting activities,,2.588925154
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Legal and accounting activities,Legal activities,1.538853634
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Legal and accounting activities,"Accounting, bookkeeping and auditing activities; tax consultancy",1.050005664
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Activities of head offices; management consultancy activities,,1.177963579
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Architectural and engineering activities; technical testing and analysis,,1.808138202
Professional scientific and technical activities,Scientific research and development,,,0.659085341
Professional scientific and technical activities,Other professional scientific and technical activities,,,1.341747077
Professional scientific and technical activities,Other professional scientific and technical activities,Advertising and market research,,0.633072281
Professional scientific and technical activities," other professional, scientific and technical activities & veterinary activities",,,0.708674796
Professional scientific and technical activities," other professional, scientific and technical activities & veterinary activities","Other professional, scientific and technical activities",,0.532773822
Professional scientific and technical activities," other professional, scientific and technical activities & veterinary activities",Veterinary activities,,0.175900974
Administrative and support activities,,,,4.765724401
Administrative and support activities,,Rental and leasing activities,,0.945624142
Administrative and support activities,,Employment activities,,1.154650608
Administrative and support activities,,"Travel agency, tour operator and other reservation service and related activities",,0.624247597
Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",,,2.041136198
Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Security and investigation activities,,0.210607007
Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Services to buildings and landscape activities,,0.573011746
Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities","Office administrative, office support and other business support activities",,1.257451589
